record,6,",",1
record,6,",",2
record,6,",",3
record,6,",",4
record,6,",",5
record,6,",",6
record,6,",",7
record,6,",",8
record,6,",",9
record,6,",",10
record,6,",",11
record,6,",",12
record,6,",",13
record,6,",",14
record,6,",",15
record,6,",",16
record,6,",",17
record,6,",",18
record,6,",",19
record,6,",",20
record,6,",",21
record,6,",",22
record,6,",",23
record,6,",",24
record,7,",",1
record,7,",",2
record,7,",",3
record,7,",",4
record,7,",",5
record,7,",",6
record,7,",",7
record,7,",",8
record,7,",",9
record,7,",",10
record,7,",",11
record,7,",",12
record,7,",",13
record,7,",",14
record,7,",",15
record,7,",",16
record,7,",",17
record,7,",",18
record,7,",",19
record,7,",",20
record,7,",",21
record,8,",",1
record,8,",",2
record,8,",",3
record,8,",",4
record,9,",",1
record,9,",",2
record,9,",",3
record,9,",",4
record,9,",",5
record,9,",",6
record,9,",",7
record,9,",",8
record,9,",",9
record,9,",",10
record,9,",",11
record,9,",",12
record,9,",",13
record,9,",",14
record,9,",",15
record,9,",",16
record,9,",",17
record,9,",",18
record,9,",",19
record,9,",",20
record,9,",",21
record,9,",",22
record,9,",",23
record,9,",",24
record,9,",",25
record,9,",",26
record,9,",",27
record,9,",",28
record,9,",",29
record,9,",",30
record,9,",",31
record,10,",",1
record,10,",",2
record,10,",",3
record,10,",",4
record,10,",",5
record,10,",",6
record,10,",",7
record,10,",",8
record,10,",",9
record,10,",",10
record,10,",",11
record,10,",",12
record,10,",",13
record,10,",",14
record,10,",",15
record,10,",",16
record,10,",",17
record,10,",",18
record,10,",",19
record,10,",",20
record,10,",",21
record,10,",",22
record,10,",",23
record,10,",",24
record,11,",",1
record,11,",",2
record,11,",",3
record,11,",",4
record,11,",",5
record,11,",",6
record,11,",",7
record,11,",",8
record,11,",",9
record,11,",",10
record,11,",",11
record,11,",",12
record,11,",",13
record,11,",",14
record,11,",",15
record,11,",",16
record,11,",",17
record,11,",",18
record,11,",",19
record,11,",",20
record,11,",",21
record,11,",",22
record,12,",",1
record,12,",",2
record,12,",",3
record,12,",",4
record,12,",",5
record,12,",",6
record,12,",",7
record,12,",",8
record,12,",",9
record,12,",",10
record,12,",",11
record,12,",",12
record,12,",",13
record,12,",",14
record,12,",",15
record,12,",",16
record,12,",",17
record,12,",",18
record,12,",",19
record,12,",",20
record,12,",",21
record,12,",",22
record,12,",",23
record,12,",",24
record,12,",",25
record,13,",",1
record,13,",",2
record,13,",",3
record,13,",",4
record,13,",",5
record,13,",",6
record,13,",",7
record,13,",",8
record,13,",",9
record,13,",",10
record,13,",",11
record,13,",",12
record,13,",",13
record,13,",",14
record,13,",",15
record,13,",",16
record,13,",",17
record,13,",",18
record,13,",",19
record,13,",",20
record,13,",",21
record,13,",",22
record,13,",",23
record,13,",",24
record,13,",",25
record,13,",",26
record,13,",",27
record,13,",",28
record,13,",",29
record,14,",",1
record,14,",",2
record,14,",",3
record,14,",",4
record,14,",",5
record,14,",",6
record,14,",",7
record,14,",",8
record,14,",",9
record,14,",",10
record,14,",",11
record,14,",",12
record,14,",",13
record,14,",",14
record,14,",",15
record,14,",",16
record,14,",",17
record,14,",",18
record,14,",",19
record,14,",",20
record,14,",",21
record,14,",",22
record,14,",",23
record,14,",",24
record,14,",",25
record,14,",",26
record,14,",",27
record,14,",",28
record,14,",",29
record,14,",",30
record,14,",",31
record,14,",",32
record,14,",",33
record,14,",",34
record,14,",",35
record,14,",",36
record,15,",",1
record,15,",",2
record,15,",",3
record,15,",",4
record,15,",",5
record,15,",",6
record,15,",",7
record,15,",",8
record,15,",",9
record,15,",",10
record,16,",",1
record,16,",",2
record,16,",",3
record,16,",",4
record,16,",",5
record,16,",",6
record,16,",",7
record,16,",",8
record,16,",",9
record,16,",",10
record,16,",",11
record,16,",",12
record,16,",",13
record,17,",",1
record,17,",",2
record,17,",",3
record,17,",",4
record,17,",",5
record,17,",",6
record,17,",",7
record,17,",",8
record,17,",",9
record,17,",",10
record,18,",",1
record,18,",",2
record,18,",",3
record,18,",",4
record,18,",",5
record,18,",",6
record,18,",",7
record,18,",",8
record,18,",",9
record,18,",",10
record,18,",",11
record,18,",",12
record,18,",",13
record,18,",",14
record,18,",",15
record,18,",",16
record,18,",",17
record,18,",",18
record,18,",",19
record,18,",",20
record,18,",",21
record,18,",",22
record,18,",",23
record,18,",",24
record,18,",",25
record,18,",",26
record,18,",",27
record,18,",",28
record,18,",",29
record,18,",",30
record,18,",",31
record,18,",",32
record,18,",",33
record,18,",",34
record,18,",",35
record,18,",",36
record,18,",",37
record,18,",",38
record,18,",",39
record,18,",",40
record,18,",",41
record,18,",",42
record,19,",",1
record,19,",",2
record,19,",",3
record,19,",",4
record,19,",",5
record,19,",",6
record,19,",",7
record,19,",",8
record,19,",",9
record,19,",",10
record,19,",",11
record,19,",",12
record,19,",",13
record,19,",",14
record,19,",",15
record,19,",",16
record,19,",",17
record,19,",",18
record,19,",",19
record,19,",",20
record,19,",",21
record,19,",",22
record,19,",",23
record,19,",",24
record,19,",",25
record,19,",",26
record,19,",",27
record,19,",",28
record,19,",",29
record,19,",",30
record,19,",",31
record,19,",",32
record,19,",",33
record,19,",",34
record,19,",",35
record,19,",",36
record,19,",",37
record,19,",",38
record,19,",",39
record,19,",",40
record,19,",",41
record,19,",",42
record,19,",",43
record,19,",",44
record,19,",",45
record,19,",",46
record,19,",",47
record,19,",",48
record,19,",",49
record,19,",",50
record,19,",",51
record,19,",",52
record,19,",",53
record,19,",",54
record,19,",",55
record,19,",",56
record,19,",",57
record,19,",",58
record,19,",",59
record,19,",",60
record,19,",",61
record,19,",",62
record,19,",",63
record,19,",",64
record,19,",",65
record,19,",",66
record,19,",",67
record,19,",",68
record,19,",",69
record,19,",",70
record,19,",",71
record,19,",",72
record,19,",",73
record,19,",",74
record,19,",",75
record,19,",",76
record,19,",",77
record,19,",",78
record,19,",",79
record,19,",",80
record,19,",",81
record,19,",",82
record,19,",",83
record,19,",",84
record,19,",",85
record,19,",",86
record,19,",",87
record,19,",",88
record,19,",",89
record,19,",",90
record,19,",",91
record,19,",",92
record,19,",",93
record,19,",",94
record,19,",",95
record,19,",",96
record,19,",",97
record,19,",",98
record,19,",",99
record,19,",",100
record,19,",",101
record,19,",",102
record,19,",",103
record,19,",",104
record,19,",",105
record,19,",",106
record,19,",",107
record,19,",",108
record,19,",",109
record,19,",",110
record,19,",",111
record,19,",",112
record,19,",",113
record,19,",",114
record,19,",",115
record,19,",",116
record,19,",",117
record,19,",",118
record,19,",",119
record,19,",",120
record,19,",",121
record,19,",",122
record,19,",",123
record,19,",",124
record,19,",",125
record,19,",",126
record,19,",",127
record,19,",",128
record,19,",",129
record,19,",",130
record,19,",",131
record,19,",",132
record,19,",",133
record,19,",",134
record,19,",",135
record,19,",",136
record,19,",",137
record,19,",",138
record,19,",",139
record,19,",",140
record,19,",",141
record,19,",",142
record,19,",",143
record,19,",",144
record,19,",",145
record,19,",",146
record,19,",",147
record,19,",",148
record,19,",",149
record,19,",",150
record,20,",",1
record,20,",",2
record,20,",",3
record,20,",",4
record,20,",",5
record,20,",",6
record,20,",",7
record,20,",",8
record,20,",",9
record,20,",",10
record,20,",",11
record,20,",",12
record,20,",",13
record,20,",",14
record,20,",",15
record,20,",",16
record,20,",",17
record,20,",",18
record,20,",",19
record,20,",",20
record,20,",",21
record,20,",",22
record,20,",",23
record,20,",",24
record,20,",",25
record,20,",",26
record,20,",",27
record,20,",",28
record,20,",",29
record,20,",",30
record,20,",",31
record,21,",",1
record,21,",",2
record,21,",",3
record,21,",",4
record,21,",",5
record,21,",",6
record,21,",",7
record,21,",",8
record,21,",",9
record,21,",",10
record,21,",",11
record,21,",",12
record,22,",",1
record,22,",",2
record,22,",",3
record,22,",",4
record,22,",",5
record,22,",",6
record,22,",",7
record,22,",",8
record,23,",",1
record,23,",",2
record,23,",",3
record,23,",",4
record,23,",",5
record,23,",",6
record,23,",",7
record,23,",",8
record,23,",",9
record,23,",",10
record,23,",",11
record,23,",",12
record,23,",",13
record,23,",",14
record,23,",",15
record,23,",",16
record,23,",",17
record,23,",",18
record,23,",",19
record,23,",",20
record,23,",",21
record,23,",",22
record,23,",",23
record,23,",",24
record,23,",",25
record,23,",",26
record,23,",",27
record,23,",",28
record,23,",",29
record,23,",",30
record,23,",",31
record,23,",",32
record,23,",",33
record,23,",",34
record,23,",",35
record,23,",",36
record,23,",",37
record,23,",",38
record,23,",",39
record,23,",",40
record,23,",",41
record,23,",",42
record,23,",",43
record,23,",",44
record,23,",",45
record,23,",",46
record,23,",",47
record,23,",",48
record,23,",",49
record,23,",",50
record,23,",",51
record,23,",",52
record,23,",",53
record,23,",",54
record,23,",",55
record,23,",",56
record,23,",",57
record,23,",",58
record,23,",",59
record,23,",",60
record,23,",",61
record,23,",",62
record,23,",",63
record,23,",",64
record,23,",",65
record,23,",",66
record,24,",",1
record,24,",",2
record,24,",",3
record,24,",",4
record,24,",",5
record,24,",",6
record,24,",",7
record,24,",",8
record,24,",",9
record,24,",",10
record,24,",",11
record,24,",",12
record,24,",",13
record,24,",",14
record,24,",",15
record,24,",",16
record,24,",",17
record,24,",",18
record,24,",",19
record,24,",",20
record,24,",",21
record,24,",",22
record,24,",",23
record,24,",",24
record,24,",",25
record,24,",",26
record,24,",",27
record,24,",",28
record,24,",",29
record,24,",",30
record,24,",",31
record,24,",",32
record,24,",",33
record,24,",",34
record,24,",",35
record,24,",",36
record,24,",",37
record,24,",",38
record,24,",",39
record,24,",",40
record,24,",",41
record,24,",",42
record,24,",",43
record,24,",",44
record,24,",",45
record,24,",",46
record,24,",",47
record,24,",",48
record,24,",",49
record,24,",",50
record,24,",",51
record,24,",",52
record,25,",",1
record,25,",",2
record,25,",",3
record,25,",",4
record,25,",",5
record,26,",",1
record,26,",",2
record,26,",",3
record,26,",",4
record,26,",",5
record,26,",",6
record,26,",",7
record,26,",",8
record,26,",",9
record,26,",",10
record,26,",",11
record,26,",",12
record,26,",",13
record,26,",",14
record,26,",",15
record,26,",",16
record,26,",",17
record,26,",",18
record,26,",",19
record,26,",",20
record,26,",",21
record,26,",",22
record,26,",",23
record,26,",",24
record,26,",",25
record,26,",",26
record,26,",",27
record,26,",",28
record,26,",",29
record,26,",",30
record,26,",",31
record,26,",",32
record,26,",",33
record,26,",",34
record,26,",",35
record,26,",",36
record,26,",",37
record,26,",",38
record,26,",",39
record,26,",",40
record,26,",",41
record,26,",",42
record,26,",",43
record,26,",",44
record,26,",",45
record,26,",",46
record,26,",",47
record,26,",",48
record,27,",",1
record,27,",",2
record,27,",",3
record,27,",",4
record,27,",",5
record,27,",",6
record,27,",",7
record,27,",",8
record,27,",",9
record,27,",",10
record,27,",",11
record,27,",",12
record,28,",",1
record,28,",",2
record,28,",",3
record,28,",",4
record,28,",",5
record,28,",",6
record,28,",",7
record,28,",",8
record,28,",",9
record,28,",",10
record,28,",",11
record,28,",",12
record,28,",",13
record,28,",",14
record,29,",",1
record,29,",",2
record,29,",",3
record,30,",",1
record,30,",",2
record,30,",",3
record,30,",",4
record,30,",",5
record,30,",",6
record,30,",",7
record,30,",",8
record,30,",",9
record,31,",",1
record,32,",",2
record,32,",",3
record,32,",",4
record,33,",",1
record,33,",",2
record,33,",",3
record,33,",",4
record,33,",",5
record,33,",",6
record,33,",",7
record,34,",",1
record,34,",",2
record,34,",",3
record,35,",",1
record,35,",",2
record,35,",",3
record,36,",",1
record,36,",",2
record,36,",",3
record,37,",",1
record,37,",",2
record,38,",",1
record,38,",",2
record,38,",",3
record,38,",",4
record,38,",",5
record,38,",",6
record,38,",",7
record,38,",",8
record,38,",",9
record,38,",",10
record,38,",",11
record,38,",",12
record,38,",",13
record,38,",",14
record,39,",",1
record,39,",",2
record,39,",",3
record,39,",",4
record,40,",",1
record,40,",",2
record,40,",",3
record,40,",",4
record,40,",",5
record,40,",",6
record,40,",",7
record,40,",",8
record,40,",",9
record,40,",",10
record,40,",",11
record,40,",",12
record,40,",",13
record,40,",",14
record,40,",",15
record,40,",",16
record,40,",",17
record,40,",",18
record,40,",",19
record,40,",",20
record,40,",",21
record,40,",",22
record,40,",",23
record,40,",",24
record,40,",",25
record,40,",",26
record,40,",",27
record,40,",",28
record,41,",",1
record,41,",",2
record,41,",",3
record,41,",",4
record,41,",",5
record,41,",",6
record,41,",",7
record,41,",",8
record,41,",",9
record,41,",",10
record,41,",",11
record,41,",",12
record,41,",",13
record,41,",",14
record,41,",",15
record,41,",",16
record,42,",",1
record,42,",",2
record,42,",",3
record,42,",",4
record,42,",",5
record,42,",",6
record,42,",",7
record,42,",",8
record,42,",",9
record,42,",",10
record,42,",",11
record,42,",",12
record,42,",",13
record,42,",",14
record,42,",",15
record,42,",",16
record,42,",",17
record,42,",",18
record,42,",",19
record,42,",",20
record,42,",",21
record,42,",",22
record,42,",",23
record,42,",",24
record,43,",",1
record,43,",",2
record,43,",",3
record,43,",",4
record,43,",",5
record,43,",",6
record,43,",",7
record,43,",",8
record,43,",",9
record,43,",",10
record,43,",",11
record,43,",",12
record,43,",",13
record,43,",",14
record,43,",",15
record,43,",",16
record,43,",",17
record,43,",",18
record,43,",",19
record,43,",",20
record,43,",",21
record,44,",",1
record,44,",",2
record,44,",",3
record,44,",",4
record,44,",",5
record,44,",",6
record,44,",",7
record,44,",",8
record,44,",",9
record,44,",",10
record,44,",",11
record,44,",",12
record,44,",",13
record,44,",",14
record,44,",",15
record,44,",",16
record,44,",",17
record,44,",",18
record,44,",",19
record,44,",",20
record,44,",",21
record,44,",",22
record,44,",",23
record,44,",",24
record,44,",",25
record,44,",",26
record,44,",",27
record,44,",",28
record,45,",",1
record,45,",",2
record,45,",",3
record,45,",",4
record,45,",",5
record,45,",",6
record,45,",",7
record,45,",",8
record,45,",",9
record,45,",",10
record,45,",",11
record,45,",",12
record,45,",",13
record,45,",",14
record,45,",",15
record,45,",",16
record,46,",",1
record,46,",",2
record,46,",",3
record,46,",",4
record,46,",",5
record,46,",",6
record,46,",",7
record,46,",",8
record,46,",",9
record,46,",",10
record,46,",",11
record,46,",",12
record,46,",",13
record,46,",",14
record,46,",",15
record,46,",",16
record,47,",",1
record,47,",",2
record,47,",",3
record,47,",",4
record,47,",",5
record,47,",",6
record,47,",",7
record,47,",",8
record,47,",",9
record,47,",",10
record,47,",",11
record,47,",",12
record,47,",",13
record,48,",",1
record,48,",",2
record,48,",",3
record,48,",",4
record,48,",",5
record,48,",",6
record,49,",",1
record,49,",",2
record,49,",",3
record,49,",",4
record,49,",",5
record,49,",",6
record,50,",",1
record,50,",",2
record,50,",",3
record,50,",",4
record,51,",",1
record,51,",",2
record,51,",",3
record,51,",",4
record,52,",",1
record,52,",",2
record,52,",",3
record,52,",",4
record,52,",",5
record,53,",",1
record,53,",",2
record,53,",",3
record,54,",",1
record,54,",",2
record,54,",",3
record,54,",",4
record,54,",",5
record,54,",",6
record,55,",",1
record,55,",",2
record,55,",",3
record,55,",",4
record,56,",",1
record,56,",",2
record,56,",",3
record,57,",",1
record,58,",",2
record,58,",",3
record,58,",",4
record,58,",",5
record,58,",",6
record,58,",",7
record,58,",",8
record,58,",",9
record,58,",",10
record,58,",",11
record,58,",",12
record,58,",",13
record,59,",",1
record,59,",",2
record,59,",",3
record,59,",",4
record,59,",",5
record,60,",",1
record,60,",",2
record,60,",",3
record,60,",",4
record,60,",",5
record,61,",",1
record,61,",",2
record,61,",",3
record,62,",",1
record,62,",",2
record,62,",",3
record,62,",",4
record,62,",",5
record,63,",",1
record,66,",",2
record,66,",",3
record,66,",",4
record,66,",",5
record,66,",",6
record,66,",",7
record,66,",",8
record,66,",",9
record,66,",",10
record,66,",",11
record,66,",",12
record,66,",",13
record,66,",",14
record,66,",",15
record,66,",",16
record,66,",",17
record,66,",",18
record,66,",",19
record,66,",",20
record,66,",",21
record,66,",",22
